id,sex,age,height,weight,team,country_code,games,year,season,medal
65409,M,27,180,75,Soviet Union,URS,1988 Summer,1988,Summer,Gold
65410,M,22,170,64,Russia,RUS,2012 Summer,2012,Summer,Silver
65411,F,29,168,60,Russia,RUS,2016 Summer,2016,Summer,Gold
65417,F,15,143,36,Russia,RUS,1996 Summer,1996,Summer,Silver
65418,F,21,163,61,Soviet Union,URS,1968 Summer,1968,Summer,Silver
65424,F,27,160,52,Russia,RUS,2016 Summer,2016,Summer,Bronze
65427,M,29,170,74,Georgia,GEO,2008 Summer,2008,Summer,Gold
65440,M,22,NA,NA,Norway,NOR,1936 Summer,1936,Summer,Bronze
65444,M,20,176,73,Ukraine,UKR,2008 Summer,2008,Summer,Bronze
65451,M,26,177,79,Soviet Union,URS,1964 Summer,1964,Summer,Silver
65455,F,25,188,72,Yugoslavia,YUG,1988 Summer,1988,Summer,Silver
65461,F,26,183,70,Czech Republic,CZE,2016 Summer,2016,Summer,Bronze
65464,F,18,170,64,Unified Team,EUN,1992 Summer,1992,Summer,Bronze
65467,F,21,170,65,South Korea,KOR,1996 Summer,1996,Summer,Silver
65484,F,22,165,56,Poland,POL,1936 Summer,1936,Summer,Bronze
65495,M,29,179,88,Poland,POL,1972 Summer,1972,Summer,Bronze
65495,M,33,179,88,Poland,POL,1976 Summer,1976,Summer,Bronze
65526,M,29,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Gold
65528,F,16,158,60,North Korea,PRK,1996 Summer,1996,Summer,Gold
65528,F,21,158,60,North Korea,PRK,2000 Summer,2000,Summer,Bronze
65528,F,25,158,60,North Korea,PRK,2004 Summer,2004,Summer,Silver
65535,F,23,173,61,Canada,CAN,2012 Summer,2012,Summer,Bronze
65542,M,21,194,89,United States,USA,2012 Summer,2012,Summer,Silver
65546,M,39,178,76,Great Britain,GBR,1972 Summer,1972,Summer,Bronze
65553,M,NA,NA,NA,"Life boat naval ship ""Spetsai""-1",GRE,1906 Summer,1906,Summer,Silver
65562,M,21,165,55,Finland,FIN,1912 Summer,1912,Summer,Silver
65563,M,NA,NA,NA,Thessalonki-1,GRE,1906 Summer,1906,Summer,Bronze
65564,F,16,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Bronze
65567,F,22,165,59,Czechoslovakia,TCH,1980 Summer,1980,Summer,Silver
65568,M,23,185,125,Soviet Union,URS,1980 Summer,1980,Summer,Gold
65578,M,27,NA,NA,Finland,FIN,1908 Summer,1908,Summer,Bronze
65585,M,26,182,81,Cuba,CUB,2016 Summer,2016,Summer,Gold
